date_id,full_date,year,quarter,month,month_name,day,day_name
20021111,2002-11-11,2002,4,11,November,11,Monday
20021112,2002-11-12,2002,4,11,November,12,Tuesday
20021113,2002-11-13,2002,4,11,November,13,Wednesday
20021114,2002-11-14,2002,4,11,November,14,Thursday
20021115,2002-11-15,2002,4,11,November,15,Friday
20021117,2002-11-17,2002,4,11,November,17,Sunday
20021118,2002-11-18,2002,4,11,November,18,Monday
20021119,2002-11-19,2002,4,11,November,19,Tuesday
20021120,2002-11-20,2002,4,11,November,20,Wednesday
20021125,2002-11-25,2002,4,11,November,25,Monday
20021126,2002-11-26,2002,4,11,November,26,Tuesday
20021130,2002-11-30,2002,4,11,November,30,Saturday
20021201,2002-12-01,2002,4,12,December,1,Sunday
20021202,2002-12-02,2002,4,12,December,2,Monday
20021203,2002-12-03,2002,4,12,December,3,Tuesday
20021204,2002-12-04,2002,4,12,December,4,Wednesday
20021205,2002-12-05,2002,4,12,December,5,Thursday
20021206,2002-12-06,2002,4,12,December,6,Friday
20021209,2002-12-09,2002,4,12,December,9,Monday
20021211,2002-12-11,2002,4,12,December,11,Wednesday
20021212,2002-12-12,2002,4,12,December,12,Thursday
20021217,2002-12-17,2002,4,12,December,17,Tuesday
20021219,2002-12-19,2002,4,12,December,19,Thursday
20021220,2002-12-20,2002,4,12,December,20,Friday
20021224,2002-12-24,2002,4,12,December,24,Tuesday
20021227,2002-12-27,2002,4,12,December,27,Friday
20021230,2002-12-30,2002,4,12,December,30,Monday
20030101,2003-01-01,2003,1,1,January,1,Wednesday
20030102,2003-01-02,2003,1,1,January,2,Thursday
20030103,2003-01-03,2003,1,1,January,3,Friday
20030106,2003-01-06,2003,1,1,January,6,Monday
20030107,2003-01-07,2003,1,1,January,7,Tuesday
20030109,2003-01-09,2003,1,1,January,9,Thursday
20030110,2003-01-10,2003,1,1,January,10,Friday
20030111,2003-01-11,2003,1,1,January,11,Saturday
20030113,2003-01-13,2003,1,1,January,13,Monday
20030114,2003-01-14,2003,1,1,January,14,Tuesday
20030115,2003-01-15,2003,1,1,January,15,Wednesday
20030121,2003-01-21,2003,1,1,January,21,Tuesday
20030123,2003-01-23,2003,1,1,January,23,Thursday
20030127,2003-01-27,2003,1,1,January,27,Monday
20030128,2003-01-28,2003,1,1,January,28,Tuesday
20030129,2003-01-29,2003,1,1,January,29,Wednesday
20030130,2003-01-30,2003,1,1,January,30,Thursday
20030131,2003-01-31,2003,1,1,January,31,Friday
20030201,2003-02-01,2003,1,2,February,1,Saturday
20030203,2003-02-03,2003,1,2,February,3,Monday
20030204,2003-02-04,2003,1,2,February,4,Tuesday
20030205,2003-02-05,2003,1,2,February,5,Wednesday
20030206,2003-02-06,2003,1,2,February,6,Thursday
20030207,2003-02-07,2003,1,2,February,7,Friday
20030210,2003-02-10,2003,1,2,February,10,Monday
20030211,2003-02-11,2003,1,2,February,11,Tuesday
20030212,2003-02-12,2003,1,2,February,12,Wednesday
20030213,2003-02-13,2003,1,2,February,13,Thursday
20030214,2003-02-14,2003,1,2,February,14,Friday
20030215,2003-02-15,2003,1,2,February,15,Saturday
20030218,2003-02-18,2003,1,2,February,18,Tuesday
20030219,2003-02-19,2003,1,2,February,19,Wednesday
20030220,2003-02-20,2003,1,2,February,20,Thursday
20030221,2003-02-21,2003,1,2,February,21,Friday
20030223,2003-02-23,2003,1,2,February,23,Sunday
20030224,2003-02-24,2003,1,2,February,24,Monday
20030225,2003-02-25,2003,1,2,February,25,Tuesday
20030227,2003-02-27,2003,1,2,February,27,Thursday
20030228,2003-02-28,2003,1,2,February,28,Friday
20030301,2003-03-01,2003,1,3,March,1,Saturday
20030303,2003-03-03,2003,1,3,March,3,Monday
20030304,2003-03-04,2003,1,3,March,4,Tuesday
20030305,2003-03-05,2003,1,3,March,5,Wednesday
20030306,2003-03-06,2003,1,3,March,6,Thursday
20030307,2003-03-07,2003,1,3,March,7,Friday
20030310,2003-03-10,2003,1,3,March,10,Monday
20030312,2003-03-12,2003,1,3,March,12,Wednesday
20030315,2003-03-15,2003,1,3,March,15,Saturday
20030317,2003-03-17,2003,1,3,March,17,Monday
20030318,2003-03-18,2003,1,3,March,18,Tuesday
20030320,2003-03-20,2003,1,3,March,20,Thursday
20030321,2003-03-21,2003,1,3,March,21,Friday
20030324,2003-03-24,2003,1,3,March,24,Monday
20030325,2003-03-25,2003,1,3,March,25,Tuesday
20030326,2003-03-26,2003,1,3,March,26,Wednesday
20030327,2003-03-27,2003,1,3,March,27,Thursday
20030331,2003-03-31,2003,1,3,March,31,Monday
20030401,2003-04-01,2003,2,4,April,1,Tuesday
20030402,2003-04-02,2003,2,4,April,2,Wednesday
20030403,2003-04-03,2003,2,4,April,3,Thursday
20030404,2003-04-04,2003,2,4,April,4,Friday
20030407,2003-04-07,2003,2,4,April,7,Monday
20030410,2003-04-10,2003,2,4,April,10,Thursday
20030411,2003-04-11,2003,2,4,April,11,Friday
20030414,2003-04-14,2003,2,4,April,14,Monday
20030415,2003-04-15,2003,2,4,April,15,Tuesday
20030417,2003-04-17,2003,2,4,April,17,Thursday
20030423,2003-04-23,2003,2,4,April,23,Wednesday
20030425,2003-04-25,2003,2,4,April,25,Friday
20030427,2003-04-27,2003,2,4,April,27,Sunday
20030428,2003-04-28,2003,2,4,April,28,Monday
20030429,2003-04-29,2003,2,4,April,29,Tuesday
20030430,2003-04-30,2003,2,4,April,30,Wednesday
20030501,2003-05-01,2003,2,5,May,1,Thursday
20030502,2003-05-02,2003,2,5,May,2,Friday
20030505,2003-05-05,2003,2,5,May,5,Monday
20030507,2003-05-07,2003,2,5,May,7,Wednesday
20030508,2003-05-08,2003,2,5,May,8,Thursday
20030512,2003-05-12,2003,2,5,May,12,Monday
20030514,2003-05-14,2003,2,5,May,14,Wednesday
20030516,2003-05-16,2003,2,5,May,16,Friday
20030518,2003-05-18,2003,2,5,May,18,Sunday
20030519,2003-05-19,2003,2,5,May,19,Monday
20030520,2003-05-20,2003,2,5,May,20,Tuesday
20030521,2003-05-21,2003,2,5,May,21,Wednesday
20030522,2003-05-22,2003,2,5,May,22,Thursday
20030523,2003-05-23,2003,2,5,May,23,Friday
20030525,2003-05-25,2003,2,5,May,25,Sunday
20030527,2003-05-27,2003,2,5,May,27,Tuesday
20030528,2003-05-28,2003,2,5,May,28,Wednesday
20030529,2003-05-29,2003,2,5,May,29,Thursday
20030531,2003-05-31,2003,2,5,May,31,Saturday
20030601,2003-06-01,2003,2,6,June,1,Sunday
20030602,2003-06-02,2003,2,6,June,2,Monday
20030603,2003-06-03,2003,2,6,June,3,Tuesday
20030604,2003-06-04,2003,2,6,June,4,Wednesday
20030605,2003-06-05,2003,2,6,June,5,Thursday
20030606,2003-06-06,2003,2,6,June,6,Friday
20030608,2003-06-08,2003,2,6,June,8,Sunday
20030611,2003-06-11,2003,2,6,June,11,Wednesday
20030612,2003-06-12,2003,2,6,June,12,Thursday
20030613,2003-06-13,2003,2,6,June,13,Friday
20030616,2003-06-16,2003,2,6,June,16,Monday
20030617,2003-06-17,2003,2,6,June,17,Tuesday
20030618,2003-06-18,2003,2,6,June,18,Wednesday
20030619,2003-06-19,2003,2,6,June,19,Thursday
20030620,2003-06-20,2003,2,6,June,20,Friday
20030623,2003-06-23,2003,2,6,June,23,Monday
20030624,2003-06-24,2003,2,6,June,24,Tuesday
20030627,2003-06-27,2003,2,6,June,27,Friday
20030630,2003-06-30,2003,2,6,June,30,Monday
20030701,2003-07-01,2003,3,7,July,1,Tuesday
20030702,2003-07-02,2003,3,7,July,2,Wednesday
20030703,2003-07-03,2003,3,7,July,3,Thursday
20030704,2003-07-04,2003,3,7,July,4,Friday
20030707,2003-07-07,2003,3,7,July,7,Monday
20030708,2003-07-08,2003,3,7,July,8,Tuesday
20030709,2003-07-09,2003,3,7,July,9,Wednesday
20030710,2003-07-10,2003,3,7,July,10,Thursday
20030711,2003-07-11,2003,3,7,July,11,Friday
20030715,2003-07-15,2003,3,7,July,15,Tuesday
20030717,2003-07-17,2003,3,7,July,17,Thursday
20030718,2003-07-18,2003,3,7,July,18,Friday
20030721,2003-07-21,2003,3,7,July,21,Monday
20030723,2003-07-23,2003,3,7,July,23,Wednesday
20030725,2003-07-25,2003,3,7,July,25,Friday
20030728,2003-07-28,2003,3,7,July,28,Monday
20030729,2003-07-29,2003,3,7,July,29,Tuesday
20030730,2003-07-30,2003,3,7,July,30,Wednesday
20030731,2003-07-31,2003,3,7,July,31,Thursday
20030801,2003-08-01,2003,3,8,August,1,Friday
20030803,2003-08-03,2003,3,8,August,3,Sunday
20030805,2003-08-05,2003,3,8,August,5,Tuesday
20030806,2003-08-06,2003,3,8,August,6,Wednesday
20030807,2003-08-07,2003,3,8,August,7,Thursday
20030813,2003-08-13,2003,3,8,August,13,Wednesday
20030818,2003-08-18,2003,3,8,August,18,Monday
20030819,2003-08-19,2003,3,8,August,19,Tuesday
20030820,2003-08-20,2003,3,8,August,20,Wednesday
20030822,2003-08-22,2003,3,8,August,22,Friday
20030829,2003-08-29,2003,3,8,August,29,Friday
20030901,2003-09-01,2003,3,9,September,1,Monday
20030903,2003-09-03,2003,3,9,September,3,Wednesday
20030904,2003-09-04,2003,3,9,September,4,Thursday
20030907,2003-09-07,2003,3,9,September,7,Sunday
20030908,2003-09-08,2003,3,9,September,8,Monday
20030909,2003-09-09,2003,3,9,September,9,Tuesday
20030910,2003-09-10,2003,3,9,September,10,Wednesday
20030911,2003-09-11,2003,3,9,September,11,Thursday
20030912,2003-09-12,2003,3,9,September,12,Friday
20030915,2003-09-15,2003,3,9,September,15,Monday
20030916,2003-09-16,2003,3,9,September,16,Tuesday
20030918,2003-09-18,2003,3,9,September,18,Thursday
20030922,2003-09-22,2003,3,9,September,22,Monday
20030923,2003-09-23,2003,3,9,September,23,Tuesday
20030924,2003-09-24,2003,3,9,September,24,Wednesday
20030927,2003-09-27,2003,3,9,September,27,Saturday
20030929,2003-09-29,2003,3,9,September,29,Monday
20030930,2003-09-30,2003,3,9,September,30,Tuesday
20031001,2003-10-01,2003,4,10,October,1,Wednesday
20031002,2003-10-02,2003,4,10,October,2,Thursday
20031003,2003-10-03,2003,4,10,October,3,Friday
20031006,2003-10-06,2003,4,10,October,6,Monday
20031007,2003-10-07,2003,4,10,October,7,Tuesday
20031010,2003-10-10,2003,4,10,October,10,Friday
20031013,2003-10-13,2003,4,10,October,13,Monday
20031014,2003-10-14,2003,4,10,October,14,Tuesday
20031017,2003-10-17,2003,4,10,October,17,Friday
20031020,2003-10-20,2003,4,10,October,20,Monday
20031021,2003-10-21,2003,4,10,October,21,Tuesday
20031022,2003-10-22,2003,4,10,October,22,Wednesday
20031023,2003-10-23,2003,4,10,October,23,Thursday
20031024,2003-10-24,2003,4,10,October,24,Friday
20031025,2003-10-25,2003,4,10,October,25,Saturday
20031026,2003-10-26,2003,4,10,October,26,Sunday
20031029,2003-10-29,2003,4,10,October,29,Wednesday
20031030,2003-10-30,2003,4,10,October,30,Thursday
20031031,2003-10-31,2003,4,10,October,31,Friday
20031101,2003-11-01,2003,4,11,November,1,Saturday
20031103,2003-11-03,2003,4,11,November,3,Monday
20031105,2003-11-05,2003,4,11,November,5,Wednesday
20031106,2003-11-06,2003,4,11,November,6,Thursday
20031107,2003-11-07,2003,4,11,November,7,Friday
20031110,2003-11-10,2003,4,11,November,10,Monday
20031111,2003-11-11,2003,4,11,November,11,Tuesday
20031112,2003-11-12,2003,4,11,November,12,Wednesday
20031113,2003-11-13,2003,4,11,November,13,Thursday
20031114,2003-11-14,2003,4,11,November,14,Friday
20031117,2003-11-17,2003,4,11,November,17,Monday
20031118,2003-11-18,2003,4,11,November,18,Tuesday
20031119,2003-11-19,2003,4,11,November,19,Wednesday
20031120,2003-11-20,2003,4,11,November,20,Thursday
20031121,2003-11-21,2003,4,11,November,21,Friday
20031126,2003-11-26,2003,4,11,November,26,Wednesday
20031130,2003-11-30,2003,4,11,November,30,Sunday
20031201,2003-12-01,2003,4,12,December,1,Monday
20031202,2003-12-02,2003,4,12,December,2,Tuesday
20031204,2003-12-04,2003,4,12,December,4,Thursday
20031209,2003-12-09,2003,4,12,December,9,Tuesday
20031210,2003-12-10,2003,4,12,December,10,Wednesday
20031212,2003-12-12,2003,4,12,December,12,Friday
20031213,2003-12-13,2003,4,12,December,13,Saturday
20031215,2003-12-15,2003,4,12,December,15,Monday
20031216,2003-12-16,2003,4,12,December,16,Tuesday
20031217,2003-12-17,2003,4,12,December,17,Wednesday
20031218,2003-12-18,2003,4,12,December,18,Thursday
20031219,2003-12-19,2003,4,12,December,19,Friday
20031220,2003-12-20,2003,4,12,December,20,Saturday
20031223,2003-12-23,2003,4,12,December,23,Tuesday
20031229,2003-12-29,2003,4,12,December,29,Monday
20031230,2003-12-30,2003,4,12,December,30,Tuesday
20031231,2003-12-31,2003,4,12,December,31,Wednesday
20040101,2004-01-01,2004,1,1,January,1,Thursday
20040102,2004-01-02,2004,1,1,January,2,Friday
20040103,2004-01-03,2004,1,1,January,3,Saturday
20040105,2004-01-05,2004,1,1,January,5,Monday
20040106,2004-01-06,2004,1,1,January,6,Tuesday
20040107,2004-01-07,2004,1,1,January,7,Wednesday
20040108,2004-01-08,2004,1,1,January,8,Thursday
20040109,2004-01-09,2004,1,1,January,9,Friday
20040110,2004-01-10,2004,1,1,January,10,Saturday
20040112,2004-01-12,2004,1,1,January,12,Monday
20040113,2004-01-13,2004,1,1,January,13,Tuesday
20040114,2004-01-14,2004,1,1,January,14,Wednesday
20040115,2004-01-15,2004,1,1,January,15,Thursday
20040116,2004-01-16,2004,1,1,January,16,Friday
20040119,2004-01-19,2004,1,1,January,19,Monday
20040120,2004-01-20,2004,1,1,January,20,Tuesday
20040121,2004-01-21,2004,1,1,January,21,Wednesday
20040122,2004-01-22,2004,1,1,January,22,Thursday
20040123,2004-01-23,2004,1,1,January,23,Friday
20040126,2004-01-26,2004,1,1,January,26,Monday
20040127,2004-01-27,2004,1,1,January,27,Tuesday
20040128,2004-01-28,2004,1,1,January,28,Wednesday
20040129,2004-01-29,2004,1,1,January,29,Thursday
20040130,2004-01-30,2004,1,1,January,30,Friday
20040131,2004-01-31,2004,1,1,January,31,Saturday
20040201,2004-02-01,2004,1,2,February,1,Sunday
20040204,2004-02-04,2004,1,2,February,4,Wednesday
20040209,2004-02-09,2004,1,2,February,9,Monday
20040210,2004-02-10,2004,1,2,February,10,Tuesday
20040211,2004-02-11,2004,1,2,February,11,Wednesday
20040212,2004-02-12,2004,1,2,February,12,Thursday
20040213,2004-02-13,2004,1,2,February,13,Friday
20040214,2004-02-14,2004,1,2,February,14,Saturday
20040216,2004-02-16,2004,1,2,February,16,Monday
20040217,2004-02-17,2004,1,2,February,17,Tuesday
20040218,2004-02-18,2004,1,2,February,18,Wednesday
20040219,2004-02-19,2004,1,2,February,19,Thursday
20040220,2004-02-20,2004,1,2,February,20,Friday
20040223,2004-02-23,2004,1,2,February,23,Monday
20040227,2004-02-27,2004,1,2,February,27,Friday
20040229,2004-02-29,2004,1,2,February,29,Sunday
20040301,2004-03-01,2004,1,3,March,1,Monday
20040302,2004-03-02,2004,1,3,March,2,Tuesday
20040303,2004-03-03,2004,1,3,March,3,Wednesday
20040304,2004-03-04,2004,1,3,March,4,Thursday
20040305,2004-03-05,2004,1,3,March,5,Friday
20040308,2004-03-08,2004,1,3,March,8,Monday
20040309,2004-03-09,2004,1,3,March,9,Tuesday
20040310,2004-03-10,2004,1,3,March,10,Wednesday
20040311,2004-03-11,2004,1,3,March,11,Thursday
20040312,2004-03-12,2004,1,3,March,12,Friday
20040315,2004-03-15,2004,1,3,March,15,Monday
20040316,2004-03-16,2004,1,3,March,16,Tuesday
20040317,2004-03-17,2004,1,3,March,17,Wednesday
20040319,2004-03-19,2004,1,3,March,19,Friday
20040322,2004-03-22,2004,1,3,March,22,Monday
20040323,2004-03-23,2004,1,3,March,23,Tuesday
20040324,2004-03-24,2004,1,3,March,24,Wednesday
20040325,2004-03-25,2004,1,3,March,25,Thursday
20040326,2004-03-26,2004,1,3,March,26,Friday
20040331,2004-03-31,2004,1,3,March,31,Wednesday
20040401,2004-04-01,2004,2,4,April,1,Thursday
20040402,2004-04-02,2004,2,4,April,2,Friday
20040403,2004-04-03,2004,2,4,April,3,Saturday
20040404,2004-04-04,2004,2,4,April,4,Sunday
20040405,2004-04-05,2004,2,4,April,5,Monday
20040406,2004-04-06,2004,2,4,April,6,Tuesday
20040407,2004-04-07,2004,2,4,April,7,Wednesday
20040408,2004-04-08,2004,2,4,April,8,Thursday
20040410,2004-04-10,2004,2,4,April,10,Saturday
20040412,2004-04-12,2004,2,4,April,12,Monday
20040413,2004-04-13,2004,2,4,April,13,Tuesday
20040414,2004-04-14,2004,2,4,April,14,Wednesday
20040415,2004-04-15,2004,2,4,April,15,Thursday
20040416,2004-04-16,2004,2,4,April,16,Friday
20040419,2004-04-19,2004,2,4,April,19,Monday
20040420,2004-04-20,2004,2,4,April,20,Tuesday
20040421,2004-04-21,2004,2,4,April,21,Wednesday
20040422,2004-04-22,2004,2,4,April,22,Thursday
20040423,2004-04-23,2004,2,4,April,23,Friday
20040425,2004-04-25,2004,2,4,April,25,Sunday
20040427,2004-04-27,2004,2,4,April,27,Tuesday
20040428,2004-04-28,2004,2,4,April,28,Wednesday
20040429,2004-04-29,2004,2,4,April,29,Thursday
20040430,2004-04-30,2004,2,4,April,30,Friday
20040501,2004-05-01,2004,2,5,May,1,Saturday
20040503,2004-05-03,2004,2,5,May,3,Monday
20040504,2004-05-04,2004,2,5,May,4,Tuesday
20040506,2004-05-06,2004,2,5,May,6,Thursday
20040507,2004-05-07,2004,2,5,May,7,Friday
20040510,2004-05-10,2004,2,5,May,10,Monday
20040511,2004-05-11,2004,2,5,May,11,Tuesday
20040512,2004-05-12,2004,2,5,May,12,Wednesday
20040513,2004-05-13,2004,2,5,May,13,Thursday
20040514,2004-05-14,2004,2,5,May,14,Friday
20040518,2004-05-18,2004,2,5,May,18,Tuesday
20040519,2004-05-19,2004,2,5,May,19,Wednesday
20040520,2004-05-20,2004,2,5,May,20,Thursday
20040521,2004-05-21,2004,2,5,May,21,Friday
20040522,2004-05-22,2004,2,5,May,22,Saturday
20040524,2004-05-24,2004,2,5,May,24,Monday
20040525,2004-05-25,2004,2,5,May,25,Tuesday
20040526,2004-05-26,2004,2,5,May,26,Wednesday
20040527,2004-05-27,2004,2,5,May,27,Thursday
20040528,2004-05-28,2004,2,5,May,28,Friday
20040601,2004-06-01,2004,2,6,June,1,Tuesday
20040602,2004-06-02,2004,2,6,June,2,Wednesday
20040604,2004-06-04,2004,2,6,June,4,Friday
20040606,2004-06-06,2004,2,6,June,6,Sunday
20040607,2004-06-07,2004,2,6,June,7,Monday
20040608,2004-06-08,2004,2,6,June,8,Tuesday
20040610,2004-06-10,2004,2,6,June,10,Thursday
20040611,2004-06-11,2004,2,6,June,11,Friday
20040612,2004-06-12,2004,2,6,June,12,Saturday
20040613,2004-06-13,2004,2,6,June,13,Sunday
20040614,2004-06-14,2004,2,6,June,14,Monday
20040615,2004-06-15,2004,2,6,June,15,Tuesday
20040616,2004-06-16,2004,2,6,June,16,Wednesday
20040617,2004-06-17,2004,2,6,June,17,Thursday
20040618,2004-06-18,2004,2,6,June,18,Friday
20040621,2004-06-21,2004,2,6,June,21,Monday
20040623,2004-06-23,2004,2,6,June,23,Wednesday
20040624,2004-06-24,2004,2,6,June,24,Thursday
20040625,2004-06-25,2004,2,6,June,25,Friday
20040629,2004-06-29,2004,2,6,June,29,Tuesday
20040630,2004-06-30,2004,2,6,June,30,Wednesday
20040701,2004-07-01,2004,3,7,July,1,Thursday
20040702,2004-07-02,2004,3,7,July,2,Friday
20040704,2004-07-04,2004,3,7,July,4,Sunday
20040706,2004-07-06,2004,3,7,July,6,Tuesday
20040707,2004-07-07,2004,3,7,July,7,Wednesday
20040708,2004-07-08,2004,3,7,July,8,Thursday
20040709,2004-07-09,2004,3,7,July,9,Friday
20040710,2004-07-10,2004,3,7,July,10,Saturday
20040711,2004-07-11,2004,3,7,July,11,Sunday
20040712,2004-07-12,2004,3,7,July,12,Monday
20040714,2004-07-14,2004,3,7,July,14,Wednesday
20040715,2004-07-15,2004,3,7,July,15,Thursday
20040716,2004-07-16,2004,3,7,July,16,Friday
20040719,2004-07-19,2004,3,7,July,19,Monday
20040720,2004-07-20,2004,3,7,July,20,Tuesday
20040721,2004-07-21,2004,3,7,July,21,Wednesday
20040722,2004-07-22,2004,3,7,July,22,Thursday
20040723,2004-07-23,2004,3,7,July,23,Friday
20040724,2004-07-24,2004,3,7,July,24,Saturday
20040726,2004-07-26,2004,3,7,July,26,Monday
20040727,2004-07-27,2004,3,7,July,27,Tuesday
20040728,2004-07-28,2004,3,7,July,28,Wednesday
20040729,2004-07-29,2004,3,7,July,29,Thursday
20040730,2004-07-30,2004,3,7,July,30,Friday
20040801,2004-08-01,2004,3,8,August,1,Sunday
20040804,2004-08-04,2004,3,8,August,4,Wednesday
20040805,2004-08-05,2004,3,8,August,5,Thursday
20040806,2004-08-06,2004,3,8,August,6,Friday
20040807,2004-08-07,2004,3,8,August,7,Saturday
20040808,2004-08-08,2004,3,8,August,8,Sunday
20040809,2004-08-09,2004,3,8,August,9,Monday
20040810,2004-08-10,2004,3,8,August,10,Tuesday
20040811,2004-08-11,2004,3,8,August,11,Wednesday
20040814,2004-08-14,2004,3,8,August,14,Saturday
20040815,2004-08-15,2004,3,8,August,15,Sunday
20040816,2004-08-16,2004,3,8,August,16,Monday
20040817,2004-08-17,2004,3,8,August,17,Tuesday
20040818,2004-08-18,2004,3,8,August,18,Wednesday
20040819,2004-08-19,2004,3,8,August,19,Thursday
20040825,2004-08-25,2004,3,8,August,25,Wednesday
20040826,2004-08-26,2004,3,8,August,26,Thursday
20040827,2004-08-27,2004,3,8,August,27,Friday
20040901,2004-09-01,2004,3,9,September,1,Wednesday
20040911,2004-09-11,2004,3,9,September,11,Saturday
20040914,2004-09-14,2004,3,9,September,14,Tuesday
20040915,2004-09-15,2004,3,9,September,15,Wednesday
20040916,2004-09-16,2004,3,9,September,16,Thursday
20040917,2004-09-17,2004,3,9,September,17,Friday
20040918,2004-09-18,2004,3,9,September,18,Saturday
20040920,2004-09-20,2004,3,9,September,20,Monday
20040921,2004-09-21,2004,3,9,September,21,Tuesday
20040922,2004-09-22,2004,3,9,September,22,Wednesday
20040923,2004-09-23,2004,3,9,September,23,Thursday
20040924,2004-09-24,2004,3,9,September,24,Friday
20040927,2004-09-27,2004,3,9,September,27,Monday
20040928,2004-09-28,2004,3,9,September,28,Tuesday
20040929,2004-09-29,2004,3,9,September,29,Wednesday
20040930,2004-09-30,2004,3,9,September,30,Thursday
20041001,2004-10-01,2004,4,10,October,1,Friday
20041002,2004-10-02,2004,4,10,October,2,Saturday
20041004,2004-10-04,2004,4,10,October,4,Monday
20041005,2004-10-05,2004,4,10,October,5,Tuesday
20041006,2004-10-06,2004,4,10,October,6,Wednesday
20041007,2004-10-07,2004,4,10,October,7,Thursday
20041008,2004-10-08,2004,4,10,October,8,Friday
20041011,2004-10-11,2004,4,10,October,11,Monday
20041012,2004-10-12,2004,4,10,October,12,Tuesday
20041014,2004-10-14,2004,4,10,October,14,Thursday
20041015,2004-10-15,2004,4,10,October,15,Friday
20041016,2004-10-16,2004,4,10,October,16,Saturday
20041017,2004-10-17,2004,4,10,October,17,Sunday
20041018,2004-10-18,2004,4,10,October,18,Monday
20041020,2004-10-20,2004,4,10,October,20,Wednesday
20041022,2004-10-22,2004,4,10,October,22,Friday
20041025,2004-10-25,2004,4,10,October,25,Monday
20041026,2004-10-26,2004,4,10,October,26,Tuesday
20041027,2004-10-27,2004,4,10,October,27,Wednesday
20041028,2004-10-28,2004,4,10,October,28,Thursday
20041030,2004-10-30,2004,4,10,October,30,Saturday
20041031,2004-10-31,2004,4,10,October,31,Sunday
20041101,2004-11-01,2004,4,11,November,1,Monday
20041102,2004-11-02,2004,4,11,November,2,Tuesday
20041103,2004-11-03,2004,4,11,November,3,Wednesday
20041104,2004-11-04,2004,4,11,November,4,Thursday
20041105,2004-11-05,2004,4,11,November,5,Friday
20041108,2004-11-08,2004,4,11,November,8,Monday
20041109,2004-11-09,2004,4,11,November,9,Tuesday
20041110,2004-11-10,2004,4,11,November,10,Wednesday
20041111,2004-11-11,2004,4,11,November,11,Thursday
20041115,2004-11-15,2004,4,11,November,15,Monday
20041116,2004-11-16,2004,4,11,November,16,Tuesday
20041117,2004-11-17,2004,4,11,November,17,Wednesday
20041118,2004-11-18,2004,4,11,November,18,Thursday
20041119,2004-11-19,2004,4,11,November,19,Friday
20041120,2004-11-20,2004,4,11,November,20,Saturday
20041125,2004-11-25,2004,4,11,November,25,Thursday
20041201,2004-12-01,2004,4,12,December,1,Wednesday
20041202,2004-12-02,2004,4,12,December,2,Thursday
20041203,2004-12-03,2004,4,12,December,3,Friday
20041206,2004-12-06,2004,4,12,December,6,Monday
20041207,2004-12-07,2004,4,12,December,7,Tuesday
20041208,2004-12-08,2004,4,12,December,8,Wednesday
20041209,2004-12-09,2004,4,12,December,9,Thursday
20041210,2004-12-10,2004,4,12,December,10,Friday
20041213,2004-12-13,2004,4,12,December,13,Monday
20041214,2004-12-14,2004,4,12,December,14,Tuesday
20041215,2004-12-15,2004,4,12,December,15,Wednesday
20041216,2004-12-16,2004,4,12,December,16,Thursday
20041217,2004-12-17,2004,4,12,December,17,Friday
20041220,2004-12-20,2004,4,12,December,20,Monday
20041221,2004-12-21,2004,4,12,December,21,Tuesday
20041222,2004-12-22,2004,4,12,December,22,Wednesday
20041223,2004-12-23,2004,4,12,December,23,Thursday
20041228,2004-12-28,2004,4,12,December,28,Tuesday
20041230,2004-12-30,2004,4,12,December,30,Thursday
20041231,2004-12-31,2004,4,12,December,31,Friday
20050101,2005-01-01,2005,1,1,January,1,Saturday
20050102,2005-01-02,2005,1,1,January,2,Sunday
20050104,2005-01-04,2005,1,1,January,4,Tuesday
20050105,2005-01-05,2005,1,1,January,5,Wednesday
20050106,2005-01-06,2005,1,1,January,6,Thursday
20050107,2005-01-07,2005,1,1,January,7,Friday
20050110,2005-01-10,2005,1,1,January,10,Monday
20050111,2005-01-11,2005,1,1,January,11,Tuesday
20050112,2005-01-12,2005,1,1,January,12,Wednesday
20050113,2005-01-13,2005,1,1,January,13,Thursday
20050114,2005-01-14,2005,1,1,January,14,Friday
20050115,2005-01-15,2005,1,1,January,15,Saturday
20050116,2005-01-16,2005,1,1,January,16,Sunday
20050117,2005-01-17,2005,1,1,January,17,Monday
20050118,2005-01-18,2005,1,1,January,18,Tuesday
20050119,2005-01-19,2005,1,1,January,19,Wednesday
20050120,2005-01-20,2005,1,1,January,20,Thursday
20050121,2005-01-21,2005,1,1,January,21,Friday
20050124,2005-01-24,2005,1,1,January,24,Monday
20050125,2005-01-25,2005,1,1,January,25,Tuesday
20050126,2005-01-26,2005,1,1,January,26,Wednesday
20050127,2005-01-27,2005,1,1,January,27,Thursday
20050128,2005-01-28,2005,1,1,January,28,Friday
20050130,2005-01-30,2005,1,1,January,30,Sunday
20050131,2005-01-31,2005,1,1,January,31,Monday
20050201,2005-02-01,2005,1,2,February,1,Tuesday
20050202,2005-02-02,2005,1,2,February,2,Wednesday
20050203,2005-02-03,2005,1,2,February,3,Thursday
20050204,2005-02-04,2005,1,2,February,4,Friday
20050205,2005-02-05,2005,1,2,February,5,Saturday
20050207,2005-02-07,2005,1,2,February,7,Monday
20050208,2005-02-08,2005,1,2,February,8,Tuesday
20050209,2005-02-09,2005,1,2,February,9,Wednesday
20050210,2005-02-10,2005,1,2,February,10,Thursday
20050211,2005-02-11,2005,1,2,February,11,Friday
20050214,2005-02-14,2005,1,2,February,14,Monday
